Date,realCorr_0.05,realCorr_0.1,realCorr_0.15,realCorr_0.2,realCorr_0.25
2015-09-22,0.0359920022489,0.0415790986532,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-23,0.036215825725,0.0418847328428,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-24,0.0402811795053,0.0458031704546,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-25,0.0368536245345,0.0422817349545,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-28,0.044763877164,0.0497192370109,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-29,0.0398863095095,0.0448812418416,0.0431701397337,0.0431701397337,0.0431701397337
2015-09-30,0.0846514627807,0.0892040640526,0.0829740793517,0.0829740793517,0.0829740793517
2015-10-01,0.0851488340984,0.0855560988203,0.0837474144348,0.0797381630572,0.0797381630572
2015-10-02,0.076778460061,0.0771923652666,0.0797264079075,0.0797381630572,0.0797381630572
2015-10-05,0.0747488258411,0.0751770632414,0.0784832151609,0.0797381630572,0.0797381630572
2015-10-06,0.0612597946845,0.0616629739259,0.0694256288139,0.0797381630572,0.0797381630572
2015-10-07,0.0607847004281,0.06120137068,0.070350390903,0.0797381630572,0.0797381630572
2015-10-08,0.0560420447011,0.0564621738586,0.0673159931442,0.0797381630572,0.0797381630572
2015-10-09,0.0540109552677,0.0544344763048,0.0685503580708,0.0797381630572,0.0797381630572
2015-10-12,0.0575720708247,0.0580159485455,0.0723155429473,0.0797381630572,0.0797381630572
2015-10-13,0.0585626119243,0.0589871180675,0.0723889186443,0.0797381630572,0.0797381630572
2015-10-14,0.0618525697899,0.0622765971264,0.0733743772465,0.0797381630572,0.0797381630572
2015-10-15,0.0557467084289,0.0561876038112,0.071538486545,0.0797381630572,0.0797381630572
2015-10-16,0.0511967449536,0.0516428222513,0.069467806411,0.0797381630572,0.0797381630572
2015-10-19,0.0539992112484,0.054451362218,0.0714937124441,0.0797381630572,0.0797381630572
2015-10-20,0.052982739081,0.053422494197,0.0711185927828,0.0797381630572,0.0797381630572
2015-10-21,0.0565789671762,0.0570109493113,0.0722931987187,0.0797381630572,0.0797381630572
2015-10-22,0.0512894268226,0.0517437105987,0.0707759021468,0.0797381630572,0.0797381630572
