Date,CL1,CL4,OIL
2005/4/20,52.44,55.58,0.040416538
2005/4/21,54.2,56.36,0.053391858
2005/4/22,55.39,57.28,0.067653023
2005/4/25,54.57,56.74,0.064856096
2005/4/26,54.2,56.55,0.052577131
2005/4/27,51.61,54.4,0.027529725
2005/4/28,51.77,54.59,0.020175424
2005/4/29,49.72,52.93,0.0085565
2005/5/2,50.92,54.08,0.018023827
2005/5/3,49.5,52.67,0.018826857
2005/5/4,50.13,53.27,0.015701226
2005/5/5,50.83,53.61,0.027419675
2005/5/6,50.96,53.55,0.032643817
2005/5/9,52.03,53.86,0.043509628
2005/5/10,52.07,54.03,0.043382296
2005/5/11,50.45,52.75,0.03737399
2005/5/12,48.54,51.39,0.019394636
2005/5/13,48.67,51.5,0.02102425
2005/5/16,48.61,51.22,0.00702524
2005/5/17,48.97,51.55,0.009141493
2005/5/18,47.25,50.43,-0.008374833
2005/5/19,46.92,50.21,-0.009611715
2005/5/20,46.8,50.41,-0.020127454
2005/5/23,49.16,51.2,0.005064975
2005/5/24,49.67,51.43,0.00210355
2005/5/25,50.98,52.38,-0.005754571
2005/5/26,51.01,52.48,-0.002462042
2005/5/27,51.85,52.91,0.001342229
2005/5/31,51.97,53.25,0.000669046
2005/6/1,54.6,56.01,0.018027149
2005/6/2,53.63,55.37,0.009579511
2005/6/3,55.03,56.85,0.011515756
2005/6/6,54.49,56.89,0.005050459
2005/6/7,53.76,56.32,-0.001612681
2005/6/8,52.54,55.34,-0.01470948
2005/6/9,54.28,56.9,-0.00651176
2005/6/10,53.54,55.97,-0.013653916
2005/6/13,55.62,58.16,0.009312868
2005/6/14,55,57.33,-0.002440969
2005/6/15,55.57,57.53,-0.002804423
2005/6/16,56.58,58.46,0.004087326
2005/6/17,58.47,60.04,0.00703872
2005/6/20,59.37,60.75,0.012843077
2005/6/21,58.9,59.9,0.005416231
2005/6/22,58.09,59.32,-0.002460176
2005/6/23,59.42,60.64,0.014567026
2005/6/24,59.84,61.06,0.031292358
2005/6/27,60.54,61.97,0.031148496
2005/6/28,58.2,60.02,0.022119326
2005/6/29,57.26,59.31,0.015047685
2005/6/30,56.5,58.8,0.008225226
2005/7/1,58.75,60.75,0.012447828
2005/7/5,59.59,61.95,0.003659395
2005/7/6,61.28,63.18,0.015584331
2005/7/7,60.73,62.74,0.019077675
2005/7/8,59.63,61.69,0.01308638
2005/7/11,58.92,61.33,0.019754343
2005/7/12,60.62,62.53,0.036760737
2005/7/13,60.01,61.87,0.028796528
2005/7/14,57.8,59.69,0.02378175
2005/7/15,58.09,60.11,0.035585272
2005/7/18,57.32,59.52,0.025751602
2005/7/19,57.46,59.78,0.031987052
2005/7/20,56.72,59.19,0.032585378
2005/7/21,57.13,58.84,0.018321483
2005/7/22,58.65,60.2,0.023349474
2005/7/25,59,60.67,0.019881027
2005/7/26,59.2,60.99,0.014318697
2005/7/27,59.11,61.24,0.017771628
2005/7/28,59.94,62.19,0.025284129
2005/7/29,60.57,62.86,0.046658674
2005/8/1,61.57,63.96,0.052256059
2005/8/2,61.89,64.16,0.067918589
2005/8/3,60.86,63.17,0.051295265
2005/8/4,61.38,63.56,0.066463566
2005/8/5,62.31,64.44,0.068075054
2005/8/8,63.94,65.87,0.076526825
2005/8/9,63.07,65.29,0.071063356
2005/8/10,64.9,67.12,0.080978348
2005/8/11,65.8,67.52,0.085590926
2005/8/12,66.86,67.64,0.102943908
2005/8/15,66.27,67.78,0.110438353
2005/8/16,66.08,67.56,0.108262805
2005/8/17,63.25,64.88,0.091620956
2005/8/18,63.27,64.79,0.088969165
2005/8/19,65.35,66.63,0.112556624
2005/8/22,65.45,66.61,0.11511943
2005/8/23,65.71,67.22,0.11511477
2005/8/24,67.32,68.89,0.118874146
2005/8/25,67.49,69.13,0.118022904
2005/8/26,66.13,67.83,0.101233029
2005/8/29,67.2,68.48,0.107375447
2005/8/30,69.81,70,0.120379876
2005/8/31,68.94,69.71,0.112151667
2005/9/1,69.47,70.41,0.093531726
2005/9/2,67.57,68.85,0.086479395
2005/9/6,65.96,67.8,0.064550178
2005/9/7,64.37,66.23,0.053647575
2005/9/8,64.49,66.42,0.058829731
2005/9/9,64.08,65.88,0.063683348
2005/9/12,63.34,65.09,0.046565793
2005/9/13,63.11,64.83,0.052142873
2005/9/14,65.09,66.7,0.048889874
2005/9/15,64.75,66.23,0.052857831
2005/9/16,63,64.41,0.039446175
2005/9/19,67.39,67.98,0.061736645
2005/9/20,66.23,66.66,0.042614071
2005/9/21,66.8,67.22,0.04123018
2005/9/22,66.5,67.25,0.045394823
2005/9/23,64.19,65.39,0.034266233
2005/9/26,65.82,66.81,0.035598685
2005/9/27,65.07,66.21,0.027624007
2005/9/28,66.35,67.08,0.029659431
2005/9/29,66.79,66.63,0.046415452
2005/9/30,66.24,66.82,0.0479924
2005/10/3,65.47,65.97,0.046665015
2005/10/4,63.9,64.64,0.021954576
2005/10/5,62.79,63.64,0.005849172
2005/10/6,61.36,61.84,-0.012694271
2005/10/7,61.84,62.46,-0.006275033
2005/10/10,61.8,62.41,0.000773705
2005/10/11,63.53,63.81,0.015305891
2005/10/12,64.12,64.1,0.010905085
2005/10/13,63.08,63.16,0.008411569
2005/10/14,62.63,62.21,0.020880833
2005/10/17,64.36,63.39,0.029669307
2005/10/18,63.2,62.04,0.026054156
2005/10/19,62.41,61.23,0.018698272
2005/10/20,61.03,60.11,0.01329503
2005/10/21,60.63,61.16,0.013014904
2005/10/24,60.32,60.93,0.000864842
2005/10/25,62.44,63.28,0.012488899
2005/10/26,60.66,61.82,-0.002356227
2005/10/27,61.09,62.06,-0.001065057
2005/10/28,61.22,62.01,-0.006827232
2005/10/31,59.76,61,-0.021963788
2005/11/1,59.85,61.21,-0.0288443
2005/11/2,59.75,61.2,-0.030926446
2005/11/3,61.78,63.17,-0.009662973
2005/11/4,60.58,62.1,-0.02085462
2005/11/7,59.47,61.27,-0.034857593
2005/11/8,59.71,61.5,-0.042640592
2005/11/9,58.93,60.51,-0.044510228
2005/11/10,57.8,59.55,-0.064924109
2005/11/11,57.53,59.23,-0.06953806
2005/11/14,57.69,59.2,-0.06910306
2005/11/15,56.98,58.39,-0.07537912
2005/11/16,57.88,59.22,-0.067161118
2005/11/17,56.34,58.08,-0.061293999
2005/11/18,56.14,58.35,-0.062235572
2005/11/21,57.7,59.22,-0.062494
2005/11/22,58.84,60.07,-0.05386677
2005/11/23,58.71,59.86,-0.058786428
2005/11/28,57.36,58.7,-0.079547042
2005/11/29,56.5,58.06,-0.087618109
2005/11/30,57.32,59.01,-0.073115635
2005/12/1,58.47,60.14,-0.068630658
2005/12/2,59.32,61.07,-0.071896898
2005/12/5,59.91,61.84,-0.065795763
2005/12/6,59.94,61.79,-0.069917606
2005/12/7,59.21,61.21,-0.065508884
2005/12/8,60.66,62.72,-0.048327288
2005/12/9,59.39,61.44,-0.04734143
2005/12/12,61.3,63.2,-0.034838397
2005/12/13,61.37,63.21,-0.030797467
2005/12/14,60.85,62.9,-0.029253689
2005/12/15,59.99,62.21,-0.03369716
2005/12/16,58.06,60.22,-0.060248802
2005/12/19,57.34,59.17,-0.062597066
2005/12/20,57.98,59.14,-0.045675088
2005/12/21,58.56,59.95,-0.064780092
2005/12/22,58.28,59.66,-0.058345766
2005/12/23,58.43,59.79,-0.060862622
2005/12/27,58.16,59.46,-0.063067891
2005/12/28,59.82,61.12,-0.038664929
2005/12/29,60.32,61.72,-0.044380139
2005/12/30,61.04,62.7,-0.035309063
2006/1/3,63.14,64.84,-0.026288476
2006/1/4,63.42,65,-0.021443576
2006/1/5,62.79,64.41,-0.027015988
2006/1/6,64.21,65.79,-0.011743814
2006/1/9,63.5,65.26,-0.007727622
2006/1/10,63.37,65.11,-0.001846464
2006/1/11,63.94,65.33,0.014503151
2006/1/12,63.94,65.35,0.010170652
2006/1/13,63.92,65.53,0.010382584
2006/1/17,66.31,67.77,0.016690283
2006/1/18,65.73,67.07,0.010905603
2006/1/19,66.83,68.04,0.02452934
2006/1/20,68.35,69.29,0.040878318
2006/1/23,68.1,69.33,0.03112636
2006/1/24,67.06,68.39,0.03379176
2006/1/25,65.85,67.28,0.03159152
2006/1/26,66.26,67.84,0.042304704
2006/1/27,67.76,69.38,0.044505921
2006/1/30,68.35,70,0.049907341
2006/1/31,67.92,69.7,0.030731207
2006/2/1,66.56,68.47,0.032084313
2006/2/2,64.68,66.7,0.01795824
2006/2/3,65.37,67.48,0.022916754
2006/2/6,65.11,67.36,0.02831786
2006/2/7,63.09,65.62,0.013138148
2006/2/8,62.55,64.94,0.009475892
2006/2/9,62.62,64.99,-0.003797814
2006/2/10,61.84,64.41,-0.001822119
2006/2/13,61.24,63.88,-0.000212698
2006/2/14,59.57,62.64,-0.013847516
2006/2/15,57.65,61.13,-0.021027841
2006/2/16,58.46,62,-0.008022955
2006/2/17,59.88,63.15,0.004740059
2006/2/21,61.1,64.49,0.013719504
2006/2/22,61.01,63.79,0.01906255
2006/2/23,60.54,63.86,0.009574014
2006/2/24,62.91,65.73,0.034693077
2006/2/27,61,64.12,0.019288975
2006/2/28,61.41,64.83,0.015770694
2006/3/1,61.97,65.43,0.013523864
2006/3/2,63.36,66.8,0.024678456
2006/3/3,63.67,66.97,0.035296749
2006/3/6,62.41,65.59,0.031377151
2006/3/7,61.58,64.66,0.01851407
2006/3/8,60.02,63.34,-0.000867433
2006/3/9,60.47,64.09,-0.004287951
2006/3/10,59.96,63.49,-0.013407857
2006/3/13,61.77,65.22,-0.000140594
2006/3/14,63.1,66.62,0.01320698
2006/3/15,62.17,65.23,-0.003825182
2006/3/16,63.58,66.51,0.014869317
2006/3/17,62.77,65.6,-0.00296495
2006/3/20,60.42,63.74,-0.019605069
2006/3/21,60.57,64.4,-0.016393072
2006/3/22,61.77,64.27,-0.0030826
2006/3/23,63.91,65.97,0.025828066
2006/3/24,64.26,66.17,0.035839152
2006/3/27,64.16,66.21,0.035383035
2006/3/28,66.07,67.84,0.042215119
2006/3/29,66.45,68.42,0.046811736
2006/3/30,67.15,69.38,0.050417464
2006/3/31,66.63,69.09,0.049444908
2006/4/3,66.74,69.2,0.038202857
2006/4/4,66.23,68.96,0.030628838
2006/4/5,67.07,69.59,0.029260766
2006/4/6,67.94,70.05,0.020282536
2006/4/7,67.39,69.82,0.0156821
2006/4/10,68.74,71.33,0.028256229
2006/4/11,68.98,71.69,0.020563304
2006/4/12,68.62,71.56,0.021803644
2006/4/13,69.32,72.3,0.027210859
2006/4/17,70.4,73.4,0.032460001
2006/4/18,71.35,74.45,0.038148386
2006/4/19,72.17,75.56,0.041916537
2006/4/20,71.95,75.11,0.025993313
2006/4/21,75.17,76.92,0.049516244
2006/4/24,73.33,75.66,0.03251738
2006/4/25,72.88,75.83,0.021937803
2006/4/26,71.93,74.82,0.01598886
2006/4/27,70.97,73.81,0.016082201
2006/4/28,71.88,74.75,0.028722086
2006/5/1,73.7,76.4,0.035981649
2006/5/2,74.61,77.14,0.031562744
2006/5/3,72.28,75.24,0.013920104
2006/5/4,69.94,73.16,0.00149285
2006/5/5,70.19,73.52,0.010774915
2006/5/8,69.77,72.98,0.019542889
2006/5/9,70.69,73.92,0.020182908
2006/5/10,72.13,75.23,0.029713854
2006/5/11,73.32,76.13,0.04818623
2006/5/12,72.04,74.73,0.04506142
2006/5/15,69.41,72.06,0.028575507
2006/5/16,69.53,71.91,0.03321893
2006/5/17,68.69,71.09,0.031528609
2006/5/18,69.45,71.83,0.044820501
2006/5/19,68.53,70.87,0.049626336
2006/5/22,69.23,71.43,0.047902642
2006/5/23,71.76,73.59,0.055509075
2006/5/24,69.86,71.68,0.034736204
2006/5/25,71.32,73.11,0.048458732
2006/5/26,71.37,73.2,0.048286783
2006/5/30,72.03,73.83,0.039749782
2006/5/31,71.29,73.37,0.046035101
2006/6/1,70.34,72.37,0.035426342
2006/6/2,72.33,74.11,0.043541545
2006/6/5,72.6,74.54,0.036160158
2006/6/6,72.5,74.39,0.034457708
2006/6/7,70.82,73.01,0.033318292
2006/6/8,70.35,72.74,0.036628401
2006/6/9,71.63,73.83,0.053416892
2006/6/12,70.36,72.57,0.040535559
2006/6/13,68.56,70.68,0.033365482
2006/6/14,69.14,70.87,0.025348581
2006/6/15,69.5,71.06,0.018380176
2006/6/16,69.88,71.42,0.029905518
2006/6/19,68.98,70.83,0.015836242
2006/6/20,68.94,70.53,0.02156744
2006/6/21,70.33,71.97,0.042728558
2006/6/22,70.84,72.76,0.041392685
2006/6/23,70.87,72.87,0.042454133
2006/6/26,71.8,73.86,0.03677796
2006/6/27,71.92,73.88,0.036188544
2006/6/28,72.19,74.23,0.037553454
2006/6/29,73.52,75.48,0.034919659
2006/6/30,73.93,75.81,0.033637636
2006/7/3,73.93,75.81,0.027586411
2006/7/5,75.19,77.23,0.036744892
2006/7/6,75.14,77.27,0.035765096
2006/7/7,74.09,76.43,0.031162342
2006/7/10,73.61,75.89,0.024389981
2006/7/11,74.16,76.35,0.024761582
2006/7/12,74.95,77.12,0.030791793
2006/7/13,76.7,79.27,0.03152314
2006/7/14,77.03,79.71,0.031201317
2006/7/17,75.3,78.17,0.022124644
2006/7/18,73.54,76.74,0.007385328
2006/7/19,72.66,76.39,-0.004400666
2006/7/20,73.08,75.81,-0.008066163
2006/7/21,74.43,76.44,-0.00654393
2006/7/24,75.05,77.12,-0.000347065
2006/7/25,73.75,75.9,-0.018277251
2006/7/26,73.94,76.27,-0.009986891
2006/7/27,74.54,77.06,-0.007451668
2006/7/28,73.24,75.76,-0.009269368
2006/7/31,74.4,77.04,0.00345773
2006/8/1,74.91,77.51,0.0009286
2006/8/2,75.81,78.08,-0.003366862
2006/8/3,75.46,78.02,-0.009562834
2006/8/4,74.76,77.57,-0.002779494
2006/8/7,76.98,79.67,0.02210421
2006/8/8,76.31,78.87,0.016175955
2006/8/9,76.35,78.66,0.019605182
2006/8/10,74,76.89,0.000469762
2006/8/11,74.35,77.43,-0.005110089
2006/8/14,73.53,76.45,-0.015091264
2006/8/15,73.05,75.84,-0.009874762
2006/8/16,71.89,74.96,-0.001025774
2006/8/17,70.06,73.41,-0.011319156
2006/8/18,71.14,73.9,0.000305347
2006/8/21,72.45,74.95,0.003732523
2006/8/22,72.63,74.78,0.010653611
2006/8/23,71.76,74.31,0.00200178
2006/8/24,72.36,74.66,-0.007320245
2006/8/25,72.51,74.72,0.004999908
2006/8/28,70.61,73.24,-0.015110572
2006/8/29,69.71,72.5,-0.021215998
2006/8/30,70.03,72.65,-0.022948742
2006/8/31,70.26,73.02,-0.018810374
2006/9/1,69.19,71.94,-0.019515242
2006/9/5,68.6,71.41,-0.033552698
2006/9/6,67.5,70.37,-0.043085616
2006/9/7,67.32,70.22,-0.043370451
2006/9/8,66.25,69.13,-0.042196466
2006/9/11,65.61,68.3,-0.044803259
2006/9/12,63.76,66.69,-0.06368456
2006/9/13,63.97,66.83,-0.054780772
2006/9/14,63.22,66.12,-0.048442049
2006/9/15,63.33,65.93,-0.048852945
2006/9/18,63.8,66.33,-0.046804524
2006/9/19,61.66,64.18,-0.063816325
2006/9/20,60.46,62.62,-0.068749099
2006/9/21,61.59,64.03,-0.05886368
2006/9/22,60.55,63.11,-0.075037355
2006/9/25,61.45,63.77,-0.073370803
2006/9/26,61.01,63.34,-0.077147745
2006/9/27,62.96,65.28,-0.069344584
2006/9/28,62.76,65.33,-0.070843952
2006/9/29,62.91,65.83,-0.071859775
2006/10/2,61.03,64.23,-0.092288522
2006/10/3,58.68,62.1,-0.111236391
2006/10/4,59.41,62.64,-0.105866944
2006/10/5,60.03,63.17,-0.109417691
2006/10/6,59.76,63.04,-0.111600323
2006/10/9,59.96,63.38,-0.105402235
2006/10/10,58.52,62.44,-0.112880235
2006/10/11,57.59,61.77,-0.122461963
2006/10/12,57.86,62.12,-0.124788592
2006/10/13,58.57,62.68,-0.131433634
2006/10/16,59.94,63.91,-0.123796071
2006/10/17,58.93,63.16,-0.122703671
2006/10/18,57.65,61.88,-0.124222483
2006/10/19,58.5,62.86,-0.115880644
2006/10/20,56.82,62.07,-0.125225267
2006/10/23,58.81,62.54,-0.113869499
2006/10/24,59.35,63.09,-0.113746298
2006/10/25,61.4,65.03,-0.092073405
2006/10/26,60.36,63.95,-0.101604515
2006/10/27,60.75,64.61,-0.103282722
2006/10/30,58.36,62.49,-0.113324683
2006/10/31,58.73,62.9,-0.117856273
2006/11/1,58.71,62.84,-0.120645657
2006/11/2,57.88,61.89,-0.130011282
2006/11/3,59.14,63.08,-0.120324626
2006/11/6,60.02,63.98,-0.1113978
2006/11/7,58.93,62.81,-0.130958376
2006/11/8,59.83,63.71,-0.119992838
2006/11/9,61.16,65.25,-0.109286465
2006/11/10,59.59,63.83,-0.110696475
2006/11/13,58.58,63.04,-0.121159892
2006/11/14,58.28,62.62,-0.117857947
2006/11/15,58.76,63.16,-0.110816537
2006/11/16,56.26,61.21,-0.12462985
2006/11/17,55.81,61.7,-0.119043202
2006/11/20,58.8,62.43,-0.099267112
2006/11/21,60.17,63.54,-0.095391626
2006/11/22,59.24,62.82,-0.101170411
2006/11/24,59.24,62.82,-0.098432211
2006/11/27,60.32,63.58,-0.092626653
2006/11/28,60.99,64.1,-0.08817823
2006/11/29,62.46,65.46,-0.069146356
2006/11/30,63.13,66.27,-0.060102217
2006/12/1,63.43,66.83,-0.058940907
2006/12/4,62.44,65.99,-0.067978934
2006/12/5,62.43,65.79,-0.061577099
2006/12/6,62.19,65.3,-0.060038476
2006/12/7,62.49,64.93,-0.051577026
2006/12/8,62.03,64.58,-0.053859044
2006/12/11,61.22,64,-0.052773232
2006/12/12,61.02,63.63,-0.0489485
2006/12/13,61.37,63.72,-0.036104594
2006/12/14,62.51,64.87,-0.029021962
2006/12/15,63.43,65.49,-0.018038134
2006/12/18,62.21,64.21,-0.025222874
2006/12/19,63.15,64.89,-0.021336642
2006/12/20,63.72,66.12,-0.003123946
2006/12/21,62.66,65.36,0.000277327
2006/12/22,62.41,65.11,-0.011129319
2006/12/26,61.1,63.86,-0.01405697
2006/12/27,60.34,63.13,-0.024011111
2006/12/28,60.53,63.3,-0.019707385
2006/12/29,61.05,63.95,-0.029094477
2007/1/2,61.05,#N/A,-0.02942699
2007/1/3,58.32,61.05,-0.05260634
2007/1/4,55.59,58.38,-0.062741248
2007/1/5,56.31,59.18,-0.042506073
2007/1/8,56.09,59.26,-0.047966309
2007/1/9,55.64,58.69,-0.055123756
2007/1/10,54.02,56.72,-0.067061625
2007/1/11,51.88,54.26,-0.086952267
2007/1/12,52.99,55.18,-0.071268975
2007/1/16,51.21,53.19,-0.081422826
2007/1/17,52.24,54.27,-0.075228279
2007/1/18,50.48,53.36,-0.094009642
2007/1/19,51.99,55.04,-0.089649
2007/1/22,51.13,54.33,-0.091766329
2007/1/23,55.04,57.25,-0.05087188
2007/1/24,55.37,57.48,-0.055099853
2007/1/25,54.23,56.51,-0.058642141
2007/1/26,55.42,57.59,-0.052491355
2007/1/29,54.01,56.12,-0.06748635
2007/1/30,56.97,58.92,-0.057467535
2007/1/31,58.14,60.14,-0.041365521
2007/2/1,57.3,59.37,-0.052145119
2007/2/2,59.02,61.11,-0.02481132
2007/2/5,58.74,60.86,-0.029716703
2007/2/6,58.88,60.72,-0.028268375
2007/2/7,57.71,59.58,-0.030369408
2007/2/8,59.71,61.68,-0.023844613
2007/2/9,59.89,61.91,-0.028689923
2007/2/12,57.81,59.99,-0.036025824
2007/2/13,59.06,61.22,-0.032914162
2007/2/14,58,59.82,-0.051152522
2007/2/15,57.99,59.73,-0.041671736
2007/2/16,59.39,61.05,-0.025902879
2007/2/20,58.07,60.27,-0.032761237
2007/2/21,60.07,62.08,-0.021784489
2007/2/22,60.95,63.48,-0.00184867
2007/2/23,61.14,64.09,-0.00395973
2007/2/26,61.39,64.2,-0.007295702
2007/2/27,61.46,64.25,-0.014454655
2007/2/28,61.79,64.7,-0.007179737
2007/3/1,62,64.78,-0.005706243
2007/3/2,61.64,64.27,-0.013457894
2007/3/5,60.07,62.88,-0.028200398
2007/3/6,60.69,63.71,-0.032858863
2007/3/7,61.82,64.91,-0.03018797
2007/3/8,61.64,64.94,-0.035108831
2007/3/9,60.05,63.62,-0.040965117
2007/3/12,58.91,62.8,-0.047970864
2007/3/13,57.93,62.45,-0.052009653
2007/3/14,58.16,62.68,-0.047821005
2007/3/15,57.55,62.17,-0.050052713
2007/3/16,57.11,61.9,-0.049467814
2007/3/19,56.59,62.02,-0.050922229
2007/3/20,56.73,61.59,-0.050462984
2007/3/21,59.61,62.83,-0.036724776
2007/3/22,61.69,64.61,-0.02596022
2007/3/23,62.28,65.04,-0.013254066
2007/3/26,62.91,66.25,-0.013458089
2007/3/27,62.93,66.53,-0.021475113
2007/3/28,64.08,67.45,-0.00858954
2007/3/29,66.03,69,0.006093602
2007/3/30,65.87,68.73,0.013458749
2007/4/2,65.94,68.99,0.018913153
2007/4/3,64.64,68.03,0.009097638
2007/4/4,64.38,68.33,0.002910424
2007/4/5,64.28,68.55,#N/A
2007/4/9,61.51,67.12,0.003260059
2007/4/10,61.89,67.67,0.025356392
2007/4/11,62.01,67.47,0.020286771
2007/4/12,63.85,68.75,0.032399254
2007/4/13,63.63,68.71,0.035097814
2007/4/16,63.61,67.58,0.049789173
2007/4/17,63.1,66.42,0.06554957
2007/4/18,63.13,66.46,0.058454093
2007/4/19,61.83,65.73,0.065369256
2007/4/20,63.38,66.31,0.067392413
2007/4/23,65.89,68.54,0.091603687
2007/4/24,64.58,67.38,0.069419615
2007/4/25,65.84,68.75,0.083450117
2007/4/26,65.06,67.97,0.055538568
2007/4/27,66.46,69.34,0.063043577
2007/4/30,65.71,68.77,0.06550616
2007/5/1,64.4,67.95,0.048538789
2007/5/2,63.68,67.28,0.054885392
2007/5/3,63.19,66.98,0.030385617
2007/5/4,61.93,66.08,0.012737656
2007/5/7,61.47,65.42,0.015096164
2007/5/8,62.26,65.9,0.008096833
2007/5/9,61.55,65.24,0.004896109
2007/5/10,61.81,65.55,0.007726981
2007/5/11,62.37,66.14,0.019875245
2007/5/14,62.46,65.87,0.005457615
2007/5/15,63.17,66.62,0.008750073
2007/5/16,62.55,66.14,0.018148452
2007/5/17,64.86,67.89,0.025083619
2007/5/18,64.94,67.86,0.035665876
2007/5/21,66.27,68.77,0.045124456
2007/5/22,64.97,67.43,0.027027198
2007/5/23,65.77,68.62,0.03792665
2007/5/24,64.18,67.55,0.014448005
2007/5/25,65.2,68.26,0.011610678
2007/5/29,63.15,66.13,-0.006416917
2007/5/30,63.49,66.28,-0.004829701
2007/5/31,64.01,66.51,-0.001625305
2007/6/1,65.08,67.65,0.002543264
2007/6/4,66.21,68.79,0.009482644
2007/6/5,65.61,68.36,0.008961738
2007/6/6,65.96,68.54,0.020768114
2007/6/7,66.93,69.18,0.02141322
2007/6/8,64.76,66.96,-0.001004769
2007/6/11,65.97,68.17,0.0068342
2007/6/12,65.35,67.67,0.011651927
2007/6/13,66.26,68.51,0.023291788
2007/6/14,67.65,69.5,0.034735358
2007/6/15,68,69.96,0.035379925
2007/6/18,69.09,70.84,0.045834325
2007/6/19,69.1,70.74,0.047787398
2007/6/20,68.19,70,0.041188929
2007/6/21,68.65,70.08,0.047130337
2007/6/22,69.14,70.8,0.041562315
2007/6/25,69.18,70.79,0.029680817
2007/6/26,67.77,69.16,0.017856953
2007/6/27,68.97,69.79,0.017474343
2007/6/28,69.57,70.13,0.01940448
2007/6/29,70.68,71.24,0.020314587
2007/7/2,71.09,71.95,0.012959423
2007/7/3,71.41,72.25,0.016612689
2007/7/5,71.81,72.42,0.017398782
2007/7/6,72.81,73.09,0.02949056
2007/7/9,72.19,72.88,0.023865621
2007/7/10,72.81,73.41,0.026183572
2007/7/11,72.56,73.1,0.033845326
2007/7/12,72.5,72.98,0.02994183
2007/7/13,73.93,73.89,0.039709996
2007/7/16,74.15,73.75,0.032838453
2007/7/17,74.02,73.51,0.032329132
2007/7/18,75.05,74.77,0.045532509
2007/7/19,75.92,75.41,0.058057328
2007/7/20,75.57,75.26,0.055789085
2007/7/23,74.89,74.37,0.056660198
2007/7/24,73.56,73.1,0.045062693
2007/7/25,75.88,74.77,0.044183222
2007/7/26,74.95,73.67,0.046240631
2007/7/27,77.02,75.06,0.049330812
2007/7/30,76.83,74.74,0.053213563
2007/7/31,78.21,76.05,0.052278449
2007/8/1,76.53,75.29,0.046432689
2007/8/2,76.86,75.61,0.053510919
2007/8/3,75.48,74.7,0.049945909
2007/8/6,72.06,71.46,0.031749115
2007/8/7,72.42,71.86,0.039788486
2007/8/8,72.15,71.36,0.042525796
2007/8/9,71.59,70.9,0.035966948
2007/8/10,71.47,70.74,0.03960983
2007/8/13,71.62,70.52,0.038461621
2007/8/14,72.38,71.04,0.039154388
2007/8/15,73.33,72.31,0.046594022
2007/8/16,71,70.18,0.02765372
2007/8/17,71.98,70.98,0.036747652
2007/8/20,71.12,70.27,0.020185939
2007/8/21,69.47,69.01,0.010183444
2007/8/22,69.26,68.5,0.003083463
2007/8/23,69.83,69,0.015188882
2007/8/24,71.09,69.94,0.015357801
2007/8/27,71.97,70.51,0.027526149
2007/8/28,71.73,70.17,0.021534547
2007/8/29,73.51,71.43,0.0459479
2007/8/30,73.36,71.14,0.044076823
2007/8/31,74.04,71.83,0.046579462
2007/9/4,75.08,72.7,0.045256463
2007/9/5,75.73,72.7,0.041742647
2007/9/6,76.3,73.34,0.047722484
2007/9/7,76.7,73.78,0.048851264
2007/9/10,77.49,74.25,0.049265103
2007/9/11,78.23,74.95,0.067557885
2007/9/12,79.91,76.44,0.069007837
2007/9/13,80.09,76.75,0.073182117
2007/9/14,79.1,76.49,0.062422516
2007/9/17,80.57,77.32,0.064188559
2007/9/18,81.51,78.06,0.066361092
2007/9/19,81.93,78.88,0.063164402
2007/9/20,83.32,79.85,0.071084206
2007/9/21,81.62,79.44,0.06669855
2007/9/24,80.95,79.2,0.06262276
2007/9/25,79.53,77.56,0.050497725
2007/9/26,80.3,77.37,0.054743633
2007/9/27,82.88,79.59,0.078594758
2007/9/28,81.66,78.85,0.068216177
2007/10/1,80.24,77.87,0.058487081
2007/10/2,80.05,77.47,0.050637425
2007/10/3,79.94,77.37,0.045733346
2007/10/4,81.44,79.12,0.051999914
2007/10/5,81.22,79.32,0.049804465
2007/10/8,79.02,77.32,0.033879063
2007/10/9,80.26,78.28,0.041890791
2007/10/10,81.3,79.37,0.044335322
2007/10/11,83.08,80.8,0.055579111
2007/10/12,83.69,81.19,0.059469709
2007/10/15,86.13,83.41,0.066568781
2007/10/16,87.61,84.62,0.074791656
2007/10/17,87.4,84.08,0.07516501
2007/10/18,89.47,85.78,0.077950057
2007/10/19,88.6,84.95,0.070004781
